START_SHOWCONTROL
TARGET_TYPE,TARGET_TYPE_AS_TEXT,TARGET_LIST_NUMBER,TARGET_ID,PART_NUMBER,LABEL,TIME_ADDRESS,DATE,TRIGGER,ACTION
28,Event,43,68,5,Fader Level 0x44,,,MIDI: B0 02 44,Sub  43
28,Event,43,69,5,Fader Level 0x45,,,MIDI: B0 02 45,Sub  43
28,Event,43,70,5,Fader Level 0x46,,,MIDI: B0 02 46,Sub  43
28,Event,43,71,5,Fader Level 0x47,,,MIDI: B0 02 47,Sub  43
28,Event,43,72,5,Fader Level 0x48,,,MIDI: B0 02 48,Sub  43
28,Event,43,73,5,Fader Level 0x49,,,MIDI: B0 02 49,Sub  43
28,Event,43,74,5,Fader Level 0x4A,,,MIDI: B0 02 4A,Sub  43
28,Event,43,75,5,Fader Level 0x4B,,,MIDI: B0 02 4B,Sub  43
28,Event,43,76,5,Fader Level 0x4C,,,MIDI: B0 02 4C,Sub  43
28,Event,43,77,5,Fader Level 0x4D,,,MIDI: B0 02 4D,Sub  43
28,Event,43,78,5,Fader Level 0x4E,,,MIDI: B0 02 4E,Sub  43
28,Event,43,79,5,Fader Level 0x4F,,,MIDI: B0 02 4F,Sub  43
28,Event,43,80,5,Fader Level 0x50,,,MIDI: B0 02 50,Sub  43
28,Event,43,81,5,Fader Level 0x51,,,MIDI: B0 02 51,Sub  43
28,Event,43,82,5,Fader Level 0x52,,,MIDI: B0 02 52,Sub  43
28,Event,43,83,5,Fader Level 0x53,,,MIDI: B0 02 53,Sub  43
28,Event,43,84,5,Fader Level 0x54,,,MIDI: B0 02 54,Sub  43
28,Event,43,85,5,Fader Level 0x55,,,MIDI: B0 02 55,Sub  43
28,Event,43,86,5,Fader Level 0x56,,,MIDI: B0 02 56,Sub  43
28,Event,43,87,5,Fader Level 0x57,,,MIDI: B0 02 57,Sub  43
28,Event,43,88,5,Fader Level 0x58,,,MIDI: B0 02 58,Sub  43
28,Event,43,89,5,Fader Level 0x59,,,MIDI: B0 02 59,Sub  43
28,Event,43,90,5,Fader Level 0x5A,,,MIDI: B0 02 5A,Sub  43
28,Event,43,91,5,Fader Level 0x5B,,,MIDI: B0 02 5B,Sub  43
28,Event,43,92,5,Fader Level 0x5C,,,MIDI: B0 02 5C,Sub  43
28,Event,43,93,5,Fader Level 0x5D,,,MIDI: B0 02 5D,Sub  43
28,Event,43,94,5,Fader Level 0x5E,,,MIDI: B0 02 5E,Sub  43
28,Event,43,95,5,Fader Level 0x5F,,,MIDI: B0 02 5F,Sub  43
28,Event,43,96,5,Fader Level 0x60,,,MIDI: B0 02 60,Sub  43
28,Event,43,97,5,Fader Level 0x61,,,MIDI: B0 02 61,Sub  43
28,Event,43,98,5,Fader Level 0x62,,,MIDI: B0 02 62,Sub  43
28,Event,43,99,5,Fader Level 0x63,,,MIDI: B0 02 63,Sub  43
28,Event,43,100,5,Fader Level 0x64,,,MIDI: B0 02 64,Sub  43
28,Event,43,101,5,Fader Level 0x65,,,MIDI: B0 02 65,Sub  43
28,Event,43,102,5,Fader Level 0x66,,,MIDI: B0 02 66,Sub  43
28,Event,43,103,5,Fader Level 0x67,,,MIDI: B0 02 67,Sub  43
28,Event,43,104,5,Fader Level 0x68,,,MIDI: B0 02 68,Sub  43
28,Event,43,105,5,Fader Level 0x69,,,MIDI: B0 02 69,Sub  43
28,Event,43,106,5,Fader Level 0x6A,,,MIDI: B0 02 6A,Sub  43
28,Event,43,107,5,Fader Level 0x6B,,,MIDI: B0 02 6B,Sub  43
28,Event,43,108,5,Fader Level 0x6C,,,MIDI: B0 02 6C,Sub  43
28,Event,43,109,5,Fader Level 0x6D,,,MIDI: B0 02 6D,Sub  43
28,Event,43,110,5,Fader Level 0x6E,,,MIDI: B0 02 6E,Sub  43
28,Event,43,111,5,Fader Level 0x6F,,,MIDI: B0 02 6F,Sub  43
28,Event,43,112,5,Fader Level 0x70,,,MIDI: B0 02 70,Sub  43
28,Event,43,113,5,Fader Level 0x71,,,MIDI: B0 02 71,Sub  43
28,Event,43,114,5,Fader Level 0x72,,,MIDI: B0 02 72,Sub  43
28,Event,43,115,5,Fader Level 0x73,,,MIDI: B0 02 73,Sub  43
28,Event,43,116,5,Fader Level 0x74,,,MIDI: B0 02 74,Sub  43
28,Event,43,117,5,Fader Level 0x75,,,MIDI: B0 02 75,Sub  43
28,Event,43,118,5,Fader Level 0x76,,,MIDI: B0 02 76,Sub  43
28,Event,43,119,5,Fader Level 0x77,,,MIDI: B0 02 77,Sub  43
28,Event,43,120,5,Fader Level 0x78,,,MIDI: B0 02 78,Sub  43
28,Event,43,121,5,Fader Level 0x79,,,MIDI: B0 02 79,Sub  43
28,Event,43,122,5,Fader Level 0x7A,,,MIDI: B0 02 7A,Sub  43
28,Event,43,123,5,Fader Level 0x7B,,,MIDI: B0 02 7B,Sub  43
28,Event,43,124,5,Fader Level 0x7C,,,MIDI: B0 02 7C,Sub  43
28,Event,43,125,5,Fader Level 0x7D,,,MIDI: B0 02 7D,Sub  43
28,Event,43,126,5,Fader Level 0x7E,,,MIDI: B0 02 7E,Sub  43
28,Event,43,127,5,Fader Level 0x7F,,,MIDI: B0 02 7F,Sub  43
28,Event,43,128,5,Fader Level 0x00,,,MIDI: B0 02 00,Sub  43
28,Event,43,129,5,R Button HIGH,,,MIDI: B0 42 7F,Sub  43
28,Event,43,130,5,R Button LOW,,,MIDI: B0 42 00,Sub  43
28,Event,44,0,5,,,,Source 1 External,Network
28,Event,44,1,5,Fader Level 0x01,,,MIDI: B0 03 01,Sub  44
28,Event,44,2,5,Fader Level 0x02,,,MIDI: B0 03 02,Sub  44
28,Event,44,3,5,Fader Level 0x03,,,MIDI: B0 03 03,Sub  44
28,Event,44,4,5,Fader Level 0x04,,,MIDI: B0 03 04,Sub  44
28,Event,44,5,5,Fader Level 0x05,,,MIDI: B0 03 05,Sub  44
28,Event,44,6,5,Fader Level 0x06,,,MIDI: B0 03 06,Sub  44
28,Event,44,7,5,Fader Level 0x07,,,MIDI: B0 03 07,Sub  44
28,Event,44,8,5,Fader Level 0x08,,,MIDI: B0 03 08,Sub  44
28,Event,44,9,5,Fader Level 0x09,,,MIDI: B0 03 09,Sub  44
28,Event,44,10,5,Fader Level 0x0A,,,MIDI: B0 03 0A,Sub  44
28,Event,44,11,5,Fader Level 0x0B,,,MIDI: B0 03 0B,Sub  44
28,Event,44,12,5,Fader Level 0x0C,,,MIDI: B0 03 0C,Sub  44
28,Event,44,13,5,Fader Level 0x0D,,,MIDI: B0 03 0D,Sub  44
28,Event,44,14,5,Fader Level 0x0E,,,MIDI: B0 03 0E,Sub  44
28,Event,44,15,5,Fader Level 0x0F,,,MIDI: B0 03 0F,Sub  44
28,Event,44,16,5,Fader Level 0x10,,,MIDI: B0 03 10,Sub  44
28,Event,44,17,5,Fader Level 0x11,,,MIDI: B0 03 11,Sub  44
28,Event,44,18,5,Fader Level 0x12,,,MIDI: B0 03 12,Sub  44
28,Event,44,19,5,Fader Level 0x13,,,MIDI: B0 03 13,Sub  44
28,Event,44,20,5,Fader Level 0x14,,,MIDI: B0 03 14,Sub  44
28,Event,44,21,5,Fader Level 0x15,,,MIDI: B0 03 15,Sub  44
28,Event,44,22,5,Fader Level 0x16,,,MIDI: B0 03 16,Sub  44
28,Event,44,23,5,Fader Level 0x17,,,MIDI: B0 03 17,Sub  44
28,Event,44,24,5,Fader Level 0x18,,,MIDI: B0 03 18,Sub  44
28,Event,44,25,5,Fader Level 0x19,,,MIDI: B0 03 19,Sub  44
28,Event,44,26,5,Fader Level 0x1A,,,MIDI: B0 03 1A,Sub  44
28,Event,44,27,5,Fader Level 0x1B,,,MIDI: B0 03 1B,Sub  44
28,Event,44,28,5,Fader Level 0x1C,,,MIDI: B0 03 1C,Sub  44
28,Event,44,29,5,Fader Level 0x1D,,,MIDI: B0 03 1D,Sub  44
28,Event,44,30,5,Fader Level 0x1E,,,MIDI: B0 03 1E,Sub  44
28,Event,44,31,5,Fader Level 0x1F,,,MIDI: B0 03 1F,Sub  44
28,Event,44,32,5,Fader Level 0x20,,,MIDI: B0 03 20,Sub  44
28,Event,44,33,5,Fader Level 0x21,,,MIDI: B0 03 21,Sub  44
28,Event,44,34,5,Fader Level 0x22,,,MIDI: B0 03 22,Sub  44
28,Event,44,35,5,Fader Level 0x23,,,MIDI: B0 03 23,Sub  44
28,Event,44,36,5,Fader Level 0x24,,,MIDI: B0 03 24,Sub  44
28,Event,44,37,5,Fader Level 0x25,,,MIDI: B0 03 25,Sub  44
28,Event,44,38,5,Fader Level 0x26,,,MIDI: B0 03 26,Sub  44
28,Event,44,39,5,Fader Level 0x27,,,MIDI: B0 03 27,Sub  44
28,Event,44,40,5,Fader Level 0x28,,,MIDI: B0 03 28,Sub  44
28,Event,44,41,5,Fader Level 0x29,,,MIDI: B0 03 29,Sub  44
28,Event,44,42,5,Fader Level 0x2A,,,MIDI: B0 03 2A,Sub  44
28,Event,44,43,5,Fader Level 0x2B,,,MIDI: B0 03 2B,Sub  44
28,Event,44,44,5,Fader Level 0x2C,,,MIDI: B0 03 2C,Sub  44
28,Event,44,45,5,Fader Level 0x2D,,,MIDI: B0 03 2D,Sub  44
28,Event,44,46,5,Fader Level 0x2E,,,MIDI: B0 03 2E,Sub  44
28,Event,44,47,5,Fader Level 0x2F,,,MIDI: B0 03 2F,Sub  44
28,Event,44,48,5,Fader Level 0x30,,,MIDI: B0 03 30,Sub  44
28,Event,44,49,5,Fader Level 0x31,,,MIDI: B0 03 31,Sub  44
28,Event,44,50,5,Fader Level 0x32,,,MIDI: B0 03 32,Sub  44
28,Event,44,51,5,Fader Level 0x33,,,MIDI: B0 03 33,Sub  44
28,Event,44,52,5,Fader Level 0x34,,,MIDI: B0 03 34,Sub  44
28,Event,44,53,5,Fader Level 0x35,,,MIDI: B0 03 35,Sub  44
28,Event,44,54,5,Fader Level 0x36,,,MIDI: B0 03 36,Sub  44
28,Event,44,55,5,Fader Level 0x37,,,MIDI: B0 03 37,Sub  44
28,Event,44,56,5,Fader Level 0x38,,,MIDI: B0 03 38,Sub  44
28,Event,44,57,5,Fader Level 0x39,,,MIDI: B0 03 39,Sub  44
28,Event,44,58,5,Fader Level 0x3A,,,MIDI: B0 03 3A,Sub  44
28,Event,44,59,5,Fader Level 0x3B,,,MIDI: B0 03 3B,Sub  44
28,Event,44,60,5,Fader Level 0x3C,,,MIDI: B0 03 3C,Sub  44
28,Event,44,61,5,Fader Level 0x3D,,,MIDI: B0 03 3D,Sub  44
28,Event,44,62,5,Fader Level 0x3E,,,MIDI: B0 03 3E,Sub  44
28,Event,44,63,5,Fader Level 0x3F,,,MIDI: B0 03 3F,Sub  44
28,Event,44,64,5,Fader Level 0x40,,,MIDI: B0 03 40,Sub  44
28,Event,44,65,5,Fader Level 0x41,,,MIDI: B0 03 41,Sub  44
28,Event,44,66,5,Fader Level 0x42,,,MIDI: B0 03 42,Sub  44
28,Event,44,67,5,Fader Level 0x43,,,MIDI: B0 03 43,Sub  44
28,Event,44,68,5,Fader Level 0x44,,,MIDI: B0 03 44,Sub  44
28,Event,44,69,5,Fader Level 0x45,,,MIDI: B0 03 45,Sub  44
28,Event,44,70,5,Fader Level 0x46,,,MIDI: B0 03 46,Sub  44
28,Event,44,71,5,Fader Level 0x47,,,MIDI: B0 03 47,Sub  44
28,Event,44,72,5,Fader Level 0x48,,,MIDI: B0 03 48,Sub  44
28,Event,44,73,5,Fader Level 0x49,,,MIDI: B0 03 49,Sub  44
28,Event,44,74,5,Fader Level 0x4A,,,MIDI: B0 03 4A,Sub  44
28,Event,44,75,5,Fader Level 0x4B,,,MIDI: B0 03 4B,Sub  44
28,Event,44,76,5,Fader Level 0x4C,,,MIDI: B0 03 4C,Sub  44
28,Event,44,77,5,Fader Level 0x4D,,,MIDI: B0 03 4D,Sub  44
28,Event,44,78,5,Fader Level 0x4E,,,MIDI: B0 03 4E,Sub  44
28,Event,44,79,5,Fader Level 0x4F,,,MIDI: B0 03 4F,Sub  44
28,Event,44,80,5,Fader Level 0x50,,,MIDI: B0 03 50,Sub  44
28,Event,44,81,5,Fader Level 0x51,,,MIDI: B0 03 51,Sub  44
28,Event,44,82,5,Fader Level 0x52,,,MIDI: B0 03 52,Sub  44
28,Event,44,83,5,Fader Level 0x53,,,MIDI: B0 03 53,Sub  44
28,Event,44,84,5,Fader Level 0x54,,,MIDI: B0 03 54,Sub  44
28,Event,44,85,5,Fader Level 0x55,,,MIDI: B0 03 55,Sub  44
28,Event,44,86,5,Fader Level 0x56,,,MIDI: B0 03 56,Sub  44
28,Event,44,87,5,Fader Level 0x57,,,MIDI: B0 03 57,Sub  44
28,Event,44,88,5,Fader Level 0x58,,,MIDI: B0 03 58,Sub  44
28,Event,44,89,5,Fader Level 0x59,,,MIDI: B0 03 59,Sub  44
28,Event,44,90,5,Fader Level 0x5A,,,MIDI: B0 03 5A,Sub  44
28,Event,44,91,5,Fader Level 0x5B,,,MIDI: B0 03 5B,Sub  44
28,Event,44,92,5,Fader Level 0x5C,,,MIDI: B0 03 5C,Sub  44
28,Event,44,93,5,Fader Level 0x5D,,,MIDI: B0 03 5D,Sub  44
28,Event,44,94,5,Fader Level 0x5E,,,MIDI: B0 03 5E,Sub  44
28,Event,44,95,5,Fader Level 0x5F,,,MIDI: B0 03 5F,Sub  44
28,Event,44,96,5,Fader Level 0x60,,,MIDI: B0 03 60,Sub  44
28,Event,44,97,5,Fader Level 0x61,,,MIDI: B0 03 61,Sub  44
28,Event,44,98,5,Fader Level 0x62,,,MIDI: B0 03 62,Sub  44
28,Event,44,99,5,Fader Level 0x63,,,MIDI: B0 03 63,Sub  44
28,Event,44,100,5,Fader Level 0x64,,,MIDI: B0 03 64,Sub  44
28,Event,44,101,5,Fader Level 0x65,,,MIDI: B0 03 65,Sub  44
28,Event,44,102,5,Fader Level 0x66,,,MIDI: B0 03 66,Sub  44
28,Event,44,103,5,Fader Level 0x67,,,MIDI: B0 03 67,Sub  44
28,Event,44,104,5,Fader Level 0x68,,,MIDI: B0 03 68,Sub  44
28,Event,44,105,5,Fader Level 0x69,,,MIDI: B0 03 69,Sub  44
28,Event,44,106,5,Fader Level 0x6A,,,MIDI: B0 03 6A,Sub  44
28,Event,44,107,5,Fader Level 0x6B,,,MIDI: B0 03 6B,Sub  44
28,Event,44,108,5,Fader Level 0x6C,,,MIDI: B0 03 6C,Sub  44
28,Event,44,109,5,Fader Level 0x6D,,,MIDI: B0 03 6D,Sub  44
28,Event,44,110,5,Fader Level 0x6E,,,MIDI: B0 03 6E,Sub  44
28,Event,44,111,5,Fader Level 0x6F,,,MIDI: B0 03 6F,Sub  44
28,Event,44,112,5,Fader Level 0x70,,,MIDI: B0 03 70,Sub  44
28,Event,44,113,5,Fader Level 0x71,,,MIDI: B0 03 71,Sub  44
28,Event,44,114,5,Fader Level 0x72,,,MIDI: B0 03 72,Sub  44
28,Event,44,115,5,Fader Level 0x73,,,MIDI: B0 03 73,Sub  44
28,Event,44,116,5,Fader Level 0x74,,,MIDI: B0 03 74,Sub  44
28,Event,44,117,5,Fader Level 0x75,,,MIDI: B0 03 75,Sub  44
28,Event,44,118,5,Fader Level 0x76,,,MIDI: B0 03 76,Sub  44
28,Event,44,119,5,Fader Level 0x77,,,MIDI: B0 03 77,Sub  44
28,Event,44,120,5,Fader Level 0x78,,,MIDI: B0 03 78,Sub  44
28,Event,44,121,5,Fader Level 0x79,,,MIDI: B0 03 79,Sub  44
28,Event,44,122,5,Fader Level 0x7A,,,MIDI: B0 03 7A,Sub  44
28,Event,44,123,5,Fader Level 0x7B,,,MIDI: B0 03 7B,Sub  44
28,Event,44,124,5,Fader Level 0x7C,,,MIDI: B0 03 7C,Sub  44
28,Event,44,125,5,Fader Level 0x7D,,,MIDI: B0 03 7D,Sub  44
28,Event,44,126,5,Fader Level 0x7E,,,MIDI: B0 03 7E,Sub  44
28,Event,44,127,5,Fader Level 0x7F,,,MIDI: B0 03 7F,Sub  44
28,Event,44,128,5,Fader Level 0x00,,,MIDI: B0 03 00,Sub  44
28,Event,44,129,5,R Button HIGH,,,MIDI: B0 43 7F,Sub  44
28,Event,44,130,5,R Button LOW,,,MIDI: B0 43 00,Sub  44
28,Event,45,0,5,,,,Source 1 External,Network
28,Event,45,1,5,Fader Level 0x01,,,MIDI: B0 04 01,Sub  45
28,Event,45,2,5,Fader Level 0x02,,,MIDI: B0 04 02,Sub  45
28,Event,45,3,5,Fader Level 0x03,,,MIDI: B0 04 03,Sub  45
28,Event,45,4,5,Fader Level 0x04,,,MIDI: B0 04 04,Sub  45
28,Event,45,5,5,Fader Level 0x05,,,MIDI: B0 04 05,Sub  45
28,Event,45,6,5,Fader Level 0x06,,,MIDI: B0 04 06,Sub  45
28,Event,45,7,5,Fader Level 0x07,,,MIDI: B0 04 07,Sub  45
28,Event,45,8,5,Fader Level 0x08,,,MIDI: B0 04 08,Sub  45
28,Event,45,9,5,Fader Level 0x09,,,MIDI: B0 04 09,Sub  45
28,Event,45,10,5,Fader Level 0x0A,,,MIDI: B0 04 0A,Sub  45
28,Event,45,11,5,Fader Level 0x0B,,,MIDI: B0 04 0B,Sub  45
28,Event,45,12,5,Fader Level 0x0C,,,MIDI: B0 04 0C,Sub  45
28,Event,45,13,5,Fader Level 0x0D,,,MIDI: B0 04 0D,Sub  45
28,Event,45,14,5,Fader Level 0x0E,,,MIDI: B0 04 0E,Sub  45
28,Event,45,15,5,Fader Level 0x0F,,,MIDI: B0 04 0F,Sub  45
28,Event,45,16,5,Fader Level 0x10,,,MIDI: B0 04 10,Sub  45
28,Event,45,17,5,Fader Level 0x11,,,MIDI: B0 04 11,Sub  45
28,Event,45,18,5,Fader Level 0x12,,,MIDI: B0 04 12,Sub  45
28,Event,45,19,5,Fader Level 0x13,,,MIDI: B0 04 13,Sub  45
28,Event,45,20,5,Fader Level 0x14,,,MIDI: B0 04 14,Sub  45
28,Event,45,21,5,Fader Level 0x15,,,MIDI: B0 04 15,Sub  45
28,Event,45,22,5,Fader Level 0x16,,,MIDI: B0 04 16,Sub  45
28,Event,45,23,5,Fader Level 0x17,,,MIDI: B0 04 17,Sub  45
28,Event,45,24,5,Fader Level 0x18,,,MIDI: B0 04 18,Sub  45
28,Event,45,25,5,Fader Level 0x19,,,MIDI: B0 04 19,Sub  45
28,Event,45,26,5,Fader Level 0x1A,,,MIDI: B0 04 1A,Sub  45
28,Event,45,27,5,Fader Level 0x1B,,,MIDI: B0 04 1B,Sub  45
28,Event,45,28,5,Fader Level 0x1C,,,MIDI: B0 04 1C,Sub  45
28,Event,45,29,5,Fader Level 0x1D,,,MIDI: B0 04 1D,Sub  45
28,Event,45,30,5,Fader Level 0x1E,,,MIDI: B0 04 1E,Sub  45
28,Event,45,31,5,Fader Level 0x1F,,,MIDI: B0 04 1F,Sub  45
28,Event,45,32,5,Fader Level 0x20,,,MIDI: B0 04 20,Sub  45
28,Event,45,33,5,Fader Level 0x21,,,MIDI: B0 04 21,Sub  45
28,Event,45,34,5,Fader Level 0x22,,,MIDI: B0 04 22,Sub  45
28,Event,45,35,5,Fader Level 0x23,,,MIDI: B0 04 23,Sub  45
28,Event,45,36,5,Fader Level 0x24,,,MIDI: B0 04 24,Sub  45
28,Event,45,37,5,Fader Level 0x25,,,MIDI: B0 04 25,Sub  45
28,Event,45,38,5,Fader Level 0x26,,,MIDI: B0 04 26,Sub  45
28,Event,45,39,5,Fader Level 0x27,,,MIDI: B0 04 27,Sub  45
28,Event,45,40,5,Fader Level 0x28,,,MIDI: B0 04 28,Sub  45
28,Event,45,41,5,Fader Level 0x29,,,MIDI: B0 04 29,Sub  45
28,Event,45,42,5,Fader Level 0x2A,,,MIDI: B0 04 2A,Sub  45
28,Event,45,43,5,Fader Level 0x2B,,,MIDI: B0 04 2B,Sub  45
28,Event,45,44,5,Fader Level 0x2C,,,MIDI: B0 04 2C,Sub  45
28,Event,45,45,5,Fader Level 0x2D,,,MIDI: B0 04 2D,Sub  45
28,Event,45,46,5,Fader Level 0x2E,,,MIDI: B0 04 2E,Sub  45
28,Event,45,47,5,Fader Level 0x2F,,,MIDI: B0 04 2F,Sub  45
28,Event,45,48,5,Fader Level 0x30,,,MIDI: B0 04 30,Sub  45
28,Event,45,49,5,Fader Level 0x31,,,MIDI: B0 04 31,Sub  45
28,Event,45,50,5,Fader Level 0x32,,,MIDI: B0 04 32,Sub  45
28,Event,45,51,5,Fader Level 0x33,,,MIDI: B0 04 33,Sub  45
28,Event,45,52,5,Fader Level 0x34,,,MIDI: B0 04 34,Sub  45
28,Event,45,53,5,Fader Level 0x35,,,MIDI: B0 04 35,Sub  45
28,Event,45,54,5,Fader Level 0x36,,,MIDI: B0 04 36,Sub  45
28,Event,45,55,5,Fader Level 0x37,,,MIDI: B0 04 37,Sub  45
28,Event,45,56,5,Fader Level 0x38,,,MIDI: B0 04 38,Sub  45
28,Event,45,57,5,Fader Level 0x39,,,MIDI: B0 04 39,Sub  45
28,Event,45,58,5,Fader Level 0x3A,,,MIDI: B0 04 3A,Sub  45
28,Event,45,59,5,Fader Level 0x3B,,,MIDI: B0 04 3B,Sub  45
28,Event,45,60,5,Fader Level 0x3C,,,MIDI: B0 04 3C,Sub  45
28,Event,45,61,5,Fader Level 0x3D,,,MIDI: B0 04 3D,Sub  45
28,Event,45,62,5,Fader Level 0x3E,,,MIDI: B0 04 3E,Sub  45
28,Event,45,63,5,Fader Level 0x3F,,,MIDI: B0 04 3F,Sub  45
28,Event,45,64,5,Fader Level 0x40,,,MIDI: B0 04 40,Sub  45
28,Event,45,65,5,Fader Level 0x41,,,MIDI: B0 04 41,Sub  45
28,Event,45,66,5,Fader Level 0x42,,,MIDI: B0 04 42,Sub  45
28,Event,45,67,5,Fader Level 0x43,,,MIDI: B0 04 43,Sub  45
28,Event,45,68,5,Fader Level 0x44,,,MIDI: B0 04 44,Sub  45
28,Event,45,69,5,Fader Level 0x45,,,MIDI: B0 04 45,Sub  45
28,Event,45,70,5,Fader Level 0x46,,,MIDI: B0 04 46,Sub  45
28,Event,45,71,5,Fader Level 0x47,,,MIDI: B0 04 47,Sub  45
28,Event,45,72,5,Fader Level 0x48,,,MIDI: B0 04 48,Sub  45
28,Event,45,73,5,Fader Level 0x49,,,MIDI: B0 04 49,Sub  45
28,Event,45,74,5,Fader Level 0x4A,,,MIDI: B0 04 4A,Sub  45
28,Event,45,75,5,Fader Level 0x4B,,,MIDI: B0 04 4B,Sub  45
28,Event,45,76,5,Fader Level 0x4C,,,MIDI: B0 04 4C,Sub  45
28,Event,45,77,5,Fader Level 0x4D,,,MIDI: B0 04 4D,Sub  45
28,Event,45,78,5,Fader Level 0x4E,,,MIDI: B0 04 4E,Sub  45
28,Event,45,79,5,Fader Level 0x4F,,,MIDI: B0 04 4F,Sub  45
28,Event,45,80,5,Fader Level 0x50,,,MIDI: B0 04 50,Sub  45
28,Event,45,81,5,Fader Level 0x51,,,MIDI: B0 04 51,Sub  45
28,Event,45,82,5,Fader Level 0x52,,,MIDI: B0 04 52,Sub  45
28,Event,45,83,5,Fader Level 0x53,,,MIDI: B0 04 53,Sub  45
28,Event,45,84,5,Fader Level 0x54,,,MIDI: B0 04 54,Sub  45
28,Event,45,85,5,Fader Level 0x55,,,MIDI: B0 04 55,Sub  45
28,Event,45,86,5,Fader Level 0x56,,,MIDI: B0 04 56,Sub  45
28,Event,45,87,5,Fader Level 0x57,,,MIDI: B0 04 57,Sub  45
28,Event,45,88,5,Fader Level 0x58,,,MIDI: B0 04 58,Sub  45
28,Event,45,89,5,Fader Level 0x59,,,MIDI: B0 04 59,Sub  45
28,Event,45,90,5,Fader Level 0x5A,,,MIDI: B0 04 5A,Sub  45
28,Event,45,91,5,Fader Level 0x5B,,,MIDI: B0 04 5B,Sub  45
28,Event,45,92,5,Fader Level 0x5C,,,MIDI: B0 04 5C,Sub  45
28,Event,45,93,5,Fader Level 0x5D,,,MIDI: B0 04 5D,Sub  45
28,Event,45,94,5,Fader Level 0x5E,,,MIDI: B0 04 5E,Sub  45
28,Event,45,95,5,Fader Level 0x5F,,,MIDI: B0 04 5F,Sub  45
28,Event,45,96,5,Fader Level 0x60,,,MIDI: B0 04 60,Sub  45
28,Event,45,97,5,Fader Level 0x61,,,MIDI: B0 04 61,Sub  45
28,Event,45,98,5,Fader Level 0x62,,,MIDI: B0 04 62,Sub  45
28,Event,45,99,5,Fader Level 0x63,,,MIDI: B0 04 63,Sub  45
28,Event,45,100,5,Fader Level 0x64,,,MIDI: B0 04 64,Sub  45
28,Event,45,101,5,Fader Level 0x65,,,MIDI: B0 04 65,Sub  45
28,Event,45,102,5,Fader Level 0x66,,,MIDI: B0 04 66,Sub  45
28,Event,45,103,5,Fader Level 0x67,,,MIDI: B0 04 67,Sub  45
28,Event,45,104,5,Fader Level 0x68,,,MIDI: B0 04 68,Sub  45
28,Event,45,105,5,Fader Level 0x69,,,MIDI: B0 04 69,Sub  45
28,Event,45,106,5,Fader Level 0x6A,,,MIDI: B0 04 6A,Sub  45
28,Event,45,107,5,Fader Level 0x6B,,,MIDI: B0 04 6B,Sub  45
28,Event,45,108,5,Fader Level 0x6C,,,MIDI: B0 04 6C,Sub  45
28,Event,45,109,5,Fader Level 0x6D,,,MIDI: B0 04 6D,Sub  45
28,Event,45,110,5,Fader Level 0x6E,,,MIDI: B0 04 6E,Sub  45
28,Event,45,111,5,Fader Level 0x6F,,,MIDI: B0 04 6F,Sub  45
28,Event,45,112,5,Fader Level 0x70,,,MIDI: B0 04 70,Sub  45
28,Event,45,113,5,Fader Level 0x71,,,MIDI: B0 04 71,Sub  45
28,Event,45,114,5,Fader Level 0x72,,,MIDI: B0 04 72,Sub  45
28,Event,45,115,5,Fader Level 0x73,,,MIDI: B0 04 73,Sub  45
28,Event,45,116,5,Fader Level 0x74,,,MIDI: B0 04 74,Sub  45
28,Event,45,117,5,Fader Level 0x75,,,MIDI: B0 04 75,Sub  45
28,Event,45,118,5,Fader Level 0x76,,,MIDI: B0 04 76,Sub  45
28,Event,45,119,5,Fader Level 0x77,,,MIDI: B0 04 77,Sub  45
28,Event,45,120,5,Fader Level 0x78,,,MIDI: B0 04 78,Sub  45
28,Event,45,121,5,Fader Level 0x79,,,MIDI: B0 04 79,Sub  45
28,Event,45,122,5,Fader Level 0x7A,,,MIDI: B0 04 7A,Sub  45
28,Event,45,123,5,Fader Level 0x7B,,,MIDI: B0 04 7B,Sub  45
28,Event,45,124,5,Fader Level 0x7C,,,MIDI: B0 04 7C,Sub  45
28,Event,45,125,5,Fader Level 0x7D,,,MIDI: B0 04 7D,Sub  45
28,Event,45,126,5,Fader Level 0x7E,,,MIDI: B0 04 7E,Sub  45
28,Event,45,127,5,Fader Level 0x7F,,,MIDI: B0 04 7F,Sub  45
28,Event,45,128,5,Fader Level 0x00,,,MIDI: B0 04 00,Sub  45
28,Event,45,129,5,R Button HIGH,,,MIDI: B0 44 7F,Sub  45
28,Event,45,130,5,R Button LOW,,,MIDI: B0 44 00,Sub  45
28,Event,46,0,5,,,,Source 1 External,Network
28,Event,46,1,5,Fader Level 0x01,,,MIDI: B0 05 01,Sub  46
28,Event,46,2,5,Fader Level 0x02,,,MIDI: B0 05 02,Sub  46
28,Event,46,3,5,Fader Level 0x03,,,MIDI: B0 05 03,Sub  46
28,Event,46,4,5,Fader Level 0x04,,,MIDI: B0 05 04,Sub  46
28,Event,46,5,5,Fader Level 0x05,,,MIDI: B0 05 05,Sub  46
28,Event,46,6,5,Fader Level 0x06,,,MIDI: B0 05 06,Sub  46
28,Event,46,7,5,Fader Level 0x07,,,MIDI: B0 05 07,Sub  46
28,Event,46,8,5,Fader Level 0x08,,,MIDI: B0 05 08,Sub  46
